Month,DayOfWeek,DepHour,IsWeekend,Distance,IsDelayed,Airline_Encoded,Origin_Encoded
5,2,7,0,199.0,0,11,6
7,5,16,1,1721.0,1,20,27
7,7,6,1,533.0,0,20,23
7,1,16,0,353.0,0,18,23
7,4,6,0,719.0,0,5,23
2,2,13,0,2554.0,0,7,27
4,1,7,0,2446.0,0,1,26
4,5,17,1,1089.0,1,14,14
4,2,8,0,628.0,0,20,7
7,1,6,0,308.0,0,17,23
7,7,7,1,687.0,0,18,23
7,6,6,1,1723.0,0,3,26
4,7,6,1,295.0,0,9,23
7,2,8,0,992.0,0,19,24
7,1,8,0,447.0,1,17,26
5,7,8,1,140.0,0,20,13
4,5,14,1,689.0,0,17,0
7,7,12,1,270.0,0,9,8
4,4,17,0,942.0,0,14,3
2,6,6,1,416.0,0,5,23
2,2,8,0,417.0,0,18,23
2,1,15,0,139.0,0,0,22
2,1,16,0,594.0,0,19,20
4,3,11,0,391.0,0,5,6
5,1,13,0,867.0,0,3,22
5,3,20,0,333.0,0,5,5
4,7,13,1,793.0,0,18,23
4,2,19,0,141.0,0,20,7
7,4,9,0,259.0,0,18,15
2,1,17,0,222.0,0,13,23
7,3,21,0,1089.0,1,14,14
7,1,7,0,1011.0,0,10,18
7,6,5,1,667.0,0,15,23
5,2,20,0,137.0,0,18,23
5,4,7,0,973.0,0,18,23
4,6,7,1,417.0,0,17,26
2,5,14,1,488.0,1,18,23
7,2,5,0,581.0,0,7,11
4,6,8,1,409.0,0,20,22
2,2,21,0,1014.0,0,18,7
5,7,9,1,2640.0,0,12,27
2,4,12,0,328.0,0,18,2
4,7,12,1,157.0,0,3,5
4,1,19,0,612.0,0,3,22
7,1,15,0,408.0,0,17,23
7,6,22,1,300.0,0,7,0
7,7,17,1,479.0,0,16,23
5,7,10,1,1660.0,1,3,8
5,2,7,0,989.0,0,3,29
5,2,9,0,2367.0,0,20,28
5,6,14,1,657.0,1,18,2
4,2,14,0,2072.0,0,20,23
2,6,19,1,833.0,1,17,16
5,7,13,1,650.0,0,3,20
7,5,15,1,1262.0,0,19,11
4,3,13,0,601.0,0,18,23
5,3,20,0,692.0,0,17,7
4,7,20,1,594.0,0,7,0
4,1,20,0,420.0,1,20,7
7,5,19,1,383.0,0,14,23
2,4,14,0,480.0,0,17,23
7,7,19,1,2434.0,1,1,10
2,3,8,0,1258.0,1,3,20
2,3,16,0,361.0,0,3,5
7,1,9,0,224.0,0,17,23
5,7,5,1,386.0,0,17,23
2,5,20,1,840.0,0,17,29
7,7,15,1,607.0,0,16,22
7,4,8,0,2565.0,0,20,28
5,2,7,0,933.0,0,17,26
4,6,7,1,1216.0,0,1,27
4,3,20,0,833.0,1,18,25
7,7,21,1,368.0,1,18,29
4,7,14,1,75.0,0,4,23
4,2,7,0,93.0,0,11,23
5,1,14,0,259.0,0,7,23
4,1,5,0,331.0,1,5,6
7,7,17,1,762.0,1,18,17
4,2,18,0,155.0,0,4,23
7,4,11,0,967.0,0,20,28
4,4,18,0,264.0,0,17,22
2,1,7,0,612.0,0,9,22
5,2,20,0,829.0,0,18,23
2,4,12,0,1916.0,1,3,15
5,7,12,1,2419.0,1,20,28
7,4,10,0,528.0,0,18,23
2,6,19,1,992.0,1,19,24
4,1,12,0,634.0,1,18,6
7,6,16,1,1205.0,0,3,23
4,1,5,0,909.0,0,1,23
4,2,15,0,489.0,0,17,22
5,4,6,0,895.0,1,10,23
5,6,20,1,279.0,0,13,23
4,4,18,0,964.0,1,3,13
2,1,20,0,867.0,0,20,22
2,7,6,1,723.0,0,4,23
4,1,9,0,319.0,0,16,23
7,5,6,1,628.0,0,20,23
2,2,12,0,759.0,0,14,18
7,4,18,0,91.0,0,14,3
7,5,12,1,288.0,0,0,12
4,2,6,0,331.0,0,8,23
5,6,6,1,89.0,0,17,23
2,6,17,1,541.0,0,17,23
2,6,15,1,1562.0,0,3,8
2,1,6,0,869.0,0,18,30
7,7,6,1,954.0,0,1,16
7,2,17,0,405.0,1,7,6
4,1,14,0,1415.0,0,2,23
2,3,17,0,1452.0,0,20,12
7,3,14,0,196.0,0,17,22
7,7,18,1,2354.0,0,1,23
7,3,16,0,935.0,0,5,23
7,5,14,1,437.0,0,3,6
2,3,15,0,507.0,0,7,29
5,6,17,1,284.0,1,11,23
5,4,19,0,867.0,0,7,27
2,3,14,0,295.0,0,6,13
5,4,8,0,589.0,1,0,23
2,1,12,0,503.0,0,8,23
7,7,11,1,782.0,0,7,23
2,1,22,0,284.0,0,17,21
5,6,11,1,306.0,1,7,23
5,1,10,0,1747.0,1,7,15
7,7,10,1,689.0,1,1,27
2,5,20,1,1249.0,0,14,3
7,7,8,1,728.0,0,3,3
4,1,6,0,89.0,0,17,23
5,7,6,1,401.0,1,0,23
4,7,12,1,95.0,0,8,9
5,4,17,0,440.0,1,7,23
7,5,7,1,224.0,0,20,23
2,1,9,0,920.0,0,7,29
5,7,11,1,2504.0,0,12,16
2,4,21,0,359.0,0,2,23
5,3,6,0,910.0,0,9,23
7,3,15,0,669.0,0,7,23
4,5,9,1,2415.0,0,1,27
5,6,17,1,541.0,0,17,7
4,2,20,0,1024.0,0,10,23
2,7,6,1,1381.0,0,18,23
2,2,10,0,67.0,0,0,22
5,6,17,1,1216.0,0,17,27
4,5,13,1,507.0,0,7,25
5,6,10,1,417.0,0,18,23
2,7,16,1,491.0,0,18,23
4,1,13,0,1045.0,1,3,20
5,4,20,0,735.0,0,3,25
5,4,8,0,120.0,0,7,9
4,3,10,0,191.0,0,17,13
5,2,21,0,159.0,1,18,4
7,7,18,1,347.0,0,3,5
4,5,15,1,159.0,0,18,23
4,2,6,0,834.0,0,7,23
5,7,16,1,733.0,0,3,17
5,7,6,1,1121.0,0,14,3
7,7,7,1,1005.0,0,3,18
5,3,19,0,971.0,0,18,18
7,2,10,0,475.0,0,0,22
7,1,14,0,1188.0,1,14,11
7,5,16,1,2475.0,1,3,14
7,5,10,1,2402.0,0,1,27
5,4,14,0,493.0,0,17,25
7,2,12,0,224.0,1,20,8
4,7,8,1,2381.0,0,7,3
7,4,18,0,323.0,0,16,23
2,1,10,0,533.0,0,18,23
4,2,18,0,500.0,0,7,5
2,5,8,1,399.0,1,18,4
2,3,6,0,867.0,0,16,3
5,3,20,0,416.0,0,8,10
4,3,18,0,488.0,1,7,9
2,5,18,1,482.0,0,16,6
5,3,21,0,1045.0,1,3,20
5,2,13,0,1744.0,0,3,22
2,6,6,1,2475.0,0,3,16
4,1,18,0,1235.0,0,7,16
7,1,12,0,1310.0,0,7,21
7,3,14,0,143.0,0,8,17
4,4,13,0,1171.0,0,10,8
5,7,17,1,402.0,1,18,23
2,7,11,1,955.0,0,10,23
4,4,8,0,1491.0,0,20,4
7,1,8,0,1788.0,1,3,30
4,5,9,1,460.0,0,3,23
7,2,15,0,1167.0,0,18,19
2,1,17,0,296.0,0,8,23
5,6,13,1,532.0,0,7,23
7,4,16,0,776.0,1,17,7
4,2,8,0,980.0,0,5,24
2,1,11,0,88.0,0,4,23
5,5,13,1,534.0,0,5,23
4,2,16,0,604.0,0,18,23
7,7,15,1,228.0,0,17,23
7,5,7,1,983.0,0,7,9
4,5,6,1,543.0,0,18,23
5,1,15,0,414.0,0,20,15
4,1,8,0,1013.0,1,3,20
4,3,21,0,444.0,1,18,1
2,7,7,1,1121.0,1,3,8
5,1,6,0,794.0,0,18,23
5,6,16,1,163.0,0,12,23
2,2,9,0,761.0,0,7,0
5,3,21,0,674.0,0,17,8
4,3,13,0,1368.0,0,7,23
7,3,21,0,489.0,1,17,9
4,2,20,0,1052.0,0,10,23
5,1,15,0,862.0,0,18,7
2,1,10,0,1189.0,0,18,18
5,5,16,1,319.0,0,18,23
7,7,6,1,802.0,0,3,23
2,4,19,0,929.0,0,19,8
2,7,20,1,463.0,0,17,22
4,7,20,1,358.0,0,18,23
7,1,13,0,417.0,0,18,23
7,4,10,0,271.0,0,18,19
7,6,8,1,1927.0,0,7,9
4,5,17,1,1201.0,0,20,7
5,4,16,0,280.0,1,3,3
7,5,6,1,277.0,0,11,10
7,5,11,1,349.0,0,20,7
4,4,9,0,1171.0,0,3,26
7,7,17,1,1121.0,1,3,20
4,1,22,0,328.0,0,3,5
2,3,6,0,849.0,0,18,18
2,3,10,0,190.0,0,3,1
7,3,9,0,1237.0,0,10,23
4,1,8,0,651.0,0,18,23
5,4,8,0,601.0,0,18,25
2,6,18,1,1990.0,1,7,14
2,6,7,1,666.0,0,3,24
5,6,5,1,909.0,0,18,23
4,6,16,1,283.0,1,18,23
7,5,21,1,362.0,1,18,23
5,3,17,0,234.0,0,17,23
7,2,7,0,719.0,0,19,18
4,4,23,0,2446.0,1,1,26
5,3,5,0,500.0,0,17,23
4,1,7,0,1119.0,0,3,11
2,4,18,0,1368.0,0,13,23
2,3,14,0,918.0,0,3,23
5,6,23,1,213.0,0,13,27
2,4,12,0,2704.0,0,14,3
2,1,16,0,253.0,0,6,23
7,3,15,0,1149.0,0,3,23
7,1,10,0,363.0,0,17,23
4,4,18,0,2409.0,1,18,23
5,7,12,1,235.0,0,7,9
2,2,21,0,237.0,0,17,9
2,7,18,1,323.0,0,16,23
7,4,10,0,344.0,0,13,23
7,6,7,1,612.0,0,18,2
2,3,10,0,1389.0,0,3,17
4,3,19,0,414.0,0,18,15
4,2,15,0,920.0,0,3,30
7,3,13,0,84.0,0,4,24
5,3,14,0,231.0,0,17,23
5,5,18,1,383.0,0,17,12
4,1,17,0,1005.0,0,2,11
4,3,12,0,794.0,0,17,23
5,6,8,1,764.0,1,4,24
5,6,11,1,1096.0,0,3,17
5,6,14,1,541.0,0,3,14
2,1,8,0,397.0,0,18,23
5,5,11,1,120.0,0,17,7
5,1,14,0,646.0,0,7,23
2,5,18,1,1450.0,0,18,23
7,5,19,1,1258.0,0,3,20
5,2,6,0,2300.0,0,3,3
5,2,14,0,1072.0,0,18,18
7,4,19,0,1005.0,1,7,30
2,7,17,1,2072.0,0,3,22
4,5,18,1,738.0,0,0,22
5,7,9,1,102.0,0,12,23
5,7,13,1,1598.0,1,14,23
5,4,15,0,1009.0,0,3,23
7,3,6,0,425.0,0,17,23
2,1,18,0,964.0,1,20,13
2,7,22,1,2402.0,0,3,16
2,5,19,1,1094.0,0,17,25
2,1,21,0,647.0,0,18,25
2,4,11,0,388.0,0,5,23
4,2,12,0,494.0,0,18,23
7,7,17,1,507.0,1,3,30
5,1,12,0,601.0,0,3,23
7,7,20,1,973.0,1,18,18
2,7,11,1,1519.0,0,1,27
7,1,21,0,543.0,1,18,23
7,4,5,0,488.0,0,5,23
4,6,13,1,1464.0,1,3,28
4,5,18,1,1035.0,0,18,23
4,6,9,1,2454.0,0,3,14
7,1,17,0,1846.0,1,20,22
7,5,16,1,397.0,1,18,23
2,6,11,1,990.0,0,18,18
4,1,19,0,3904.0,0,20,23
4,4,20,0,192.0,0,3,18
4,5,7,1,729.0,0,5,23
4,4,15,0,226.0,1,18,15
7,1,15,0,495.0,0,18,23
5,5,20,1,473.0,0,3,22
7,2,22,0,190.0,0,3,8
5,5,10,1,1620.0,0,14,17
4,3,17,0,1045.0,0,19,23
7,3,22,0,967.0,1,18,7
2,5,13,1,387.0,0,18,23
7,2,9,0,224.0,0,3,8
7,7,21,1,569.0,1,18,23
2,6,7,1,449.0,0,17,23
7,7,6,1,529.0,0,3,10
5,3,8,0,773.0,0,17,22
4,6,20,1,473.0,0,9,22
4,3,8,0,399.0,0,3,6
4,2,12,0,605.0,1,16,10
5,1,18,0,931.0,1,7,6
5,4,17,0,781.0,1,2,11
5,3,13,0,776.0,0,20,7
2,3,12,0,590.0,0,5,23
7,6,11,1,100.0,1,18,23
4,7,3,1,1674.0,0,14,23
7,5,8,1,1068.0,0,18,23
2,6,11,1,338.0,0,3,25
4,7,6,1,435.0,0,17,23
4,7,11,1,196.0,1,0,22
5,2,9,0,616.0,0,6,23
5,2,18,0,399.0,0,17,23
2,4,17,0,408.0,0,5,6
5,5,16,1,129.0,0,17,23
7,4,7,0,515.0,0,7,23
7,5,14,1,325.0,1,3,25
2,4,11,0,2860.0,0,3,25
7,4,16,0,854.0,0,19,13
4,4,18,0,1501.0,1,7,21
5,4,16,0,787.0,0,18,18
4,5,14,1,1005.0,0,19,23
4,5,16,1,155.0,0,4,5
4,1,19,0,1504.0,1,17,1
4,7,13,1,68.0,0,14,23
7,6,14,1,270.0,0,9,23
7,5,7,1,883.0,0,18,7
5,6,8,1,977.0,0,20,23
5,7,21,1,191.0,0,17,13
4,5,17,1,493.0,0,17,25
2,2,18,0,190.0,0,9,23
5,7,9,1,1522.0,0,7,21
4,5,6,1,73.0,0,18,23
2,3,8,0,1129.0,0,14,18
7,4,16,0,371.0,0,17,23
5,1,6,0,1220.0,0,2,23
2,4,10,0,599.0,0,17,29
2,6,13,1,1426.0,0,7,23
2,4,16,0,328.0,0,16,23
4,1,19,0,134.0,0,7,23
7,7,20,1,1056.0,0,14,23
2,2,10,0,245.0,0,5,5
5,7,6,1,1069.0,0,14,11
2,4,8,0,322.0,0,15,5
5,1,18,0,224.0,0,13,27
5,6,7,1,153.0,0,7,23
4,7,8,1,1608.0,0,20,10
2,6,20,1,427.0,0,16,23
7,3,12,0,337.0,0,7,16
5,6,12,1,431.0,0,8,17
2,2,10,0,431.0,0,17,23
5,1,15,0,383.0,0,17,8
4,7,6,1,210.0,0,18,23
7,2,18,0,1440.0,0,3,25
7,5,18,1,326.0,0,17,23
7,6,13,1,404.0,0,7,0
7,3,11,0,259.0,0,7,23
5,4,16,0,289.0,0,4,23
7,2,14,0,1258.0,0,14,3
7,4,22,0,214.0,1,3,6
4,5,16,1,371.0,0,18,23
2,1,14,0,989.0,1,3,29
2,6,16,1,493.0,0,17,23
5,2,5,0,955.0,0,18,20
2,3,19,0,333.0,0,5,23
5,7,23,1,2704.0,0,14,28
4,1,11,0,539.0,0,9,8
4,3,8,0,1095.0,0,3,5
2,3,7,0,669.0,0,7,23
7,3,12,0,749.0,0,18,23
2,6,14,1,302.0,0,18,23
2,6,14,1,2603.0,0,12,23
2,3,20,0,262.0,0,17,28
4,2,6,0,601.0,0,3,23
2,2,17,0,630.0,0,7,29
7,1,6,0,798.0,0,18,23
5,2,20,0,612.0,0,3,6
7,7,8,1,1192.0,0,3,8
7,5,6,1,359.0,0,18,23
2,7,12,1,1999.0,0,18,4
2,4,14,0,1020.0,1,18,25
5,4,16,0,158.0,0,17,23
7,1,8,0,1313.0,0,3,23
2,6,8,1,447.0,0,3,23
7,1,11,0,833.0,0,14,23
7,1,13,0,602.0,1,20,7
2,6,15,1,280.0,0,17,7
2,6,11,1,399.0,1,14,6
5,1,6,0,378.0,0,8,23
5,4,6,0,936.0,0,3,5
2,7,11,1,544.0,0,8,5
2,3,8,0,787.0,0,19,4
7,1,15,0,541.0,1,18,23
2,3,15,0,854.0,0,20,18
7,5,12,1,2092.0,0,7,23
7,7,16,1,2338.0,0,20,28
5,4,9,0,419.0,0,8,23
7,7,5,1,349.0,0,18,23
4,5,15,1,1510.0,0,2,23
4,2,16,0,546.0,1,18,23
2,2,6,0,500.0,0,17,23
5,2,10,0,983.0,0,7,9
4,5,13,1,189.0,0,18,23
5,1,11,0,591.0,0,18,19
4,6,19,1,1197.0,0,20,22
4,3,14,0,2504.0,1,18,23
5,6,13,1,758.0,1,20,18
7,4,18,0,480.0,0,18,23
4,2,14,0,288.0,0,16,23
5,1,17,0,1587.0,0,18,25
4,2,12,0,1121.0,0,3,8
7,1,19,0,2405.0,0,20,7
5,7,8,1,236.0,0,19,15
7,6,11,1,447.0,0,3,23
5,4,14,0,523.0,0,18,23
5,7,8,1,1222.0,0,20,13
2,7,13,1,2569.0,0,12,23
4,1,16,0,562.0,1,5,6
7,5,11,1,1947.0,0,7,16
7,3,15,0,1010.0,0,7,30
4,7,12,1,448.0,1,8,23
7,5,18,1,1258.0,1,14,20
2,4,15,0,1101.0,0,10,23
7,4,8,0,1372.0,0,3,10
2,7,17,1,1217.0,0,19,4
7,7,15,1,1035.0,0,7,17
7,6,15,1,187.0,0,14,3
7,5,13,1,825.0,1,18,23
7,1,10,0,421.0,0,17,23
4,3,6,0,533.0,0,8,23
2,7,19,1,549.0,0,18,4
2,6,5,1,449.0,1,17,23
5,7,17,1,835.0,0,2,23
7,5,12,1,605.0,1,1,23
5,1,14,0,511.0,0,3,5
7,3,21,0,1587.0,0,18,2
4,5,7,1,1726.0,0,20,22
5,7,19,1,192.0,0,3,20
7,3,6,0,157.0,0,17,23
2,6,18,1,2585.0,0,20,20
7,2,20,0,1199.0,1,18,7
5,3,7,0,1205.0,0,3,23
7,7,11,1,725.0,0,16,23
4,6,22,1,861.0,1,10,18
5,1,7,0,748.0,0,20,10
4,7,13,1,929.0,0,3,8
2,6,9,1,814.0,0,3,6
5,1,18,0,1107.0,0,1,27
2,4,2,0,1585.0,1,20,23
5,5,15,1,588.0,0,0,22
2,4,16,0,250.0,0,7,0
5,1,10,0,1008.0,1,17,21
4,6,22,1,187.0,1,16,14
5,4,12,0,599.0,0,17,29
2,6,14,1,550.0,1,11,10
2,2,19,0,208.0,0,8,0
2,6,16,1,351.0,0,9,8
2,7,11,1,250.0,0,13,27
5,5,9,1,624.0,1,2,23
5,7,6,1,770.0,0,10,7
2,4,11,0,325.0,0,18,23
7,4,23,0,1943.0,0,20,28
4,7,18,1,157.0,0,3,5
7,7,14,1,325.0,1,18,23
2,2,6,0,679.0,0,1,28
4,7,22,1,258.0,0,2,26
2,7,8,1,2677.0,0,12,27
7,7,16,1,1770.0,0,7,1
7,2,6,0,967.0,0,18,28
2,1,19,0,2454.0,0,7,14
5,7,18,1,813.0,1,7,23
5,3,11,0,2701.0,0,1,23
4,5,19,1,524.0,0,18,7
4,1,16,0,431.0,0,16,17
5,1,17,0,1978.0,0,1,27
4,7,7,1,325.0,0,18,23
7,5,12,1,405.0,0,7,6
2,3,13,0,449.0,0,3,24
4,1,12,0,187.0,0,14,3
4,2,15,0,102.0,0,12,23
5,5,21,1,956.0,0,1,27
7,6,14,1,231.0,0,8,23
2,4,9,0,547.0,0,7,0
2,1,12,0,541.0,0,3,14
2,3,14,0,440.0,0,7,23
5,4,7,0,544.0,0,3,17
4,7,17,1,801.0,0,3,22
5,7,22,1,967.0,1,10,7
4,4,18,0,636.0,0,8,14
2,2,9,0,213.0,0,16,6
4,2,18,0,588.0,0,20,22
7,4,19,0,1013.0,0,17,22
5,5,15,1,224.0,0,17,27
7,5,20,1,577.0,0,18,4
2,5,13,1,1046.0,0,14,23
5,4,7,0,674.0,0,17,23
4,4,23,0,1979.0,0,3,25
5,2,10,0,368.0,0,7,15
2,5,11,1,89.0,0,17,23
7,7,15,1,337.0,0,18,23
4,5,17,1,1065.0,1,14,10
7,6,7,1,1182.0,1,19,11
4,4,11,0,163.0,0,18,23
7,2,18,0,444.0,0,13,23
4,3,11,0,228.0,0,13,27
7,5,16,1,308.0,1,18,23
7,5,6,1,733.0,0,20,22
7,6,12,1,588.0,0,20,12
4,3,11,0,1032.0,0,3,5
2,4,10,0,196.0,0,18,23
4,6,7,1,1010.0,0,7,30
4,6,10,1,895.0,0,18,18
4,7,18,1,719.0,1,18,6
5,4,14,0,746.0,0,7,10
4,2,20,0,456.0,0,18,9
4,4,16,0,519.0,1,18,15
4,3,12,0,341.0,1,7,23
7,1,19,0,787.0,1,19,4
5,6,14,1,846.0,1,17,23
5,7,19,1,869.0,1,18,30
2,7,20,1,1747.0,1,10,0
2,2,19,0,408.0,0,7,21
4,1,8,0,665.0,0,16,23
4,4,10,0,950.0,0,7,17
7,7,16,1,509.0,1,3,5
5,3,12,0,266.0,0,11,10
5,3,8,0,192.0,0,3,20
2,1,12,0,1045.0,0,3,23
5,2,20,0,680.0,1,20,7
5,1,19,0,460.0,0,3,8
4,4,11,0,472.0,0,18,23
5,4,9,0,102.0,0,12,23
4,3,7,0,187.0,0,16,14
4,1,19,0,1619.0,0,7,16
2,5,18,1,771.0,0,5,8
2,1,10,0,1065.0,0,20,11
2,5,11,1,1107.0,0,1,27
4,1,18,0,1011.0,0,20,30
4,1,13,0,750.0,1,2,15
4,6,6,1,798.0,0,18,22
2,2,11,0,746.0,0,7,0
7,7,21,1,687.0,1,18,23
7,6,19,1,304.0,1,18,25
2,4,11,0,554.0,0,7,0
4,4,10,0,237.0,0,15,8
2,1,20,0,404.0,0,7,0
5,3,16,0,259.0,0,18,23
7,1,15,0,936.0,0,7,4
7,1,7,0,1400.0,0,20,13
4,1,8,0,836.0,0,20,22
2,5,13,1,590.0,0,3,23
5,4,7,0,602.0,0,18,7
5,4,20,0,258.0,0,19,15
5,2,21,0,308.0,0,17,16
2,3,11,0,926.0,1,3,23
2,6,22,1,270.0,0,7,0
7,7,18,1,550.0,0,20,23
4,7,20,1,413.0,0,4,24
5,2,19,0,674.0,0,7,23
5,7,22,1,1426.0,0,7,21
7,6,16,1,255.0,0,3,25
7,1,19,0,1189.0,0,19,23
4,1,7,0,854.0,0,18,23
4,5,7,1,1065.0,0,20,11
2,1,8,0,151.0,0,17,23
2,1,16,0,1576.0,0,14,23
7,7,19,1,168.0,0,3,23
4,4,14,0,1211.0,0,18,16
5,4,21,0,158.0,0,9,8
5,3,7,0,1396.0,0,3,23
5,6,13,1,590.0,0,7,16
5,5,21,1,356.0,1,5,23
5,1,22,0,615.0,0,7,9
5,1,18,0,507.0,0,3,5
5,1,8,0,602.0,0,18,23
4,3,15,0,1440.0,0,20,22
2,2,7,0,708.0,1,16,10
2,3,16,0,304.0,0,18,26
5,4,6,0,399.0,0,13,27
4,6,21,1,192.0,1,10,18
5,6,17,1,534.0,1,18,18
7,3,13,0,372.0,1,20,28
5,3,15,0,2153.0,1,3,25
7,7,7,1,342.0,0,18,23
4,5,16,1,642.0,0,11,10
7,2,10,0,954.0,0,13,16
7,6,16,1,293.0,0,9,8
7,5,10,1,973.0,0,18,23
4,2,8,0,391.0,0,18,7
5,4,15,0,512.0,0,13,23
4,3,11,0,352.0,0,17,23
4,4,21,0,2378.0,0,1,27
2,5,10,1,196.0,0,18,23
5,7,10,1,1608.0,0,20,10
7,1,10,0,164.0,0,7,23
4,6,21,1,849.0,0,18,18
5,7,9,1,1046.0,0,14,23
2,2,6,0,1363.0,0,7,23
7,5,13,1,1046.0,1,18,23
2,2,19,0,850.0,0,18,23
7,7,13,1,562.0,1,5,6
7,5,9,1,1067.0,0,3,8
7,3,18,0,102.0,0,18,23
4,3,14,0,155.0,0,4,5
2,4,20,0,296.0,1,5,23
2,5,18,1,100.0,0,12,23
7,1,20,0,319.0,0,5,23
5,1,12,0,787.0,0,20,30
4,6,6,1,306.0,0,7,23
2,1,5,0,591.0,0,18,19
4,5,14,1,2640.0,0,7,27
2,5,9,1,352.0,0,13,27
5,5,10,1,406.0,1,5,6
5,1,11,0,1095.0,0,3,23
5,7,17,1,1587.0,0,7,25
7,2,16,0,679.0,1,20,28
2,4,18,0,1773.0,1,3,5
7,7,10,1,899.0,0,14,6
7,5,8,1,251.0,0,17,7
2,4,11,0,1048.0,0,2,23
2,1,13,0,919.0,0,9,23
7,6,15,1,187.0,1,14,14
2,7,12,1,184.0,0,7,17
2,2,8,0,1521.0,0,18,15
5,3,7,0,922.0,0,9,23
4,6,11,1,794.0,0,7,0
4,5,5,1,651.0,0,18,25
2,4,10,0,303.0,1,9,22
7,1,16,0,269.0,1,17,22
7,3,17,0,550.0,0,10,24
2,3,18,0,837.0,0,19,30
4,4,7,0,501.0,0,17,23
4,4,13,0,264.0,0,9,23
7,3,12,0,628.0,0,20,15
7,6,12,1,416.0,0,8,23
7,5,12,1,159.0,0,18,23
4,5,15,1,2475.0,0,7,14
7,5,18,1,240.0,0,0,22
7,5,19,1,541.0,0,8,5
5,2,13,0,588.0,0,20,22
4,6,13,1,588.0,0,20,22
4,4,8,0,1047.0,0,18,23
7,6,20,1,221.0,1,5,5
7,7,11,1,972.0,1,14,23
2,7,17,1,630.0,0,20,12
4,2,11,0,1121.0,0,3,20
7,7,11,1,83.0,0,17,23
4,1,11,0,667.0,0,14,23
2,5,14,1,220.0,0,8,21
7,3,14,0,1440.0,0,3,22
5,7,19,1,223.0,1,17,21
5,2,12,0,436.0,0,17,23
2,2,10,0,495.0,1,17,7
7,2,20,0,358.0,0,18,23
2,6,10,1,216.0,0,18,23
4,5,18,1,451.0,0,17,23
7,7,13,1,500.0,1,7,9
2,2,14,0,247.0,0,15,23
4,4,17,0,2088.0,0,7,29
5,5,13,1,1090.0,0,10,15
5,7,18,1,155.0,0,17,23
4,6,7,1,997.0,0,18,19
5,3,10,0,893.0,0,17,25
7,1,11,0,775.0,0,20,1
5,4,9,0,449.0,0,17,21
5,5,7,1,374.0,0,6,23
7,5,15,1,967.0,1,18,4
2,5,7,1,391.0,0,18,23
7,7,19,1,771.0,1,6,13
4,6,12,1,402.0,0,18,23
2,3,7,0,1576.0,0,10,23
7,1,12,0,501.0,0,6,7
5,3,6,0,933.0,0,1,23
5,5,18,1,1008.0,0,13,23
5,2,20,0,936.0,0,3,8
4,2,14,0,946.0,1,10,20
2,1,6,0,909.0,0,18,23
2,2,21,0,597.0,0,3,8
4,3,6,0,363.0,0,8,23
2,1,20,0,666.0,1,10,24
2,6,6,1,534.0,1,10,18
7,6,13,1,382.0,0,8,14
5,2,15,0,1249.0,0,14,3
2,5,6,1,249.0,0,18,23
7,6,18,1,1061.0,0,3,8
7,7,13,1,337.0,0,10,24
2,2,6,0,446.0,0,18,23
4,1,9,0,574.0,0,18,23
4,5,7,1,1442.0,0,18,23
2,1,15,0,1979.0,0,7,9
5,6,12,1,1956.0,0,7,26
2,6,13,1,1096.0,0,2,1
2,6,18,1,612.0,1,18,2
7,2,19,0,143.0,0,8,0
5,4,9,0,451.0,0,17,16
4,4,6,0,239.0,0,18,23
4,5,12,1,366.0,0,7,23
2,3,15,0,680.0,0,7,21
2,2,15,0,954.0,0,1,27
4,2,18,0,641.0,0,20,8
7,2,14,0,224.0,0,15,8
5,1,19,0,1127.0,0,7,11
2,3,17,0,601.0,0,3,25
4,4,22,0,368.0,0,7,29
7,4,7,0,748.0,0,20,10
7,5,13,1,780.0,0,20,23
4,1,11,0,425.0,0,8,23
5,2,5,0,1258.0,0,3,3
7,1,21,0,603.0,1,9,8
7,1,15,0,2153.0,1,3,25
7,7,8,1,733.0,0,20,17
2,5,9,1,1400.0,0,20,13
7,5,10,1,405.0,1,5,6
5,6,16,1,290.0,1,3,5
7,1,13,0,419.0,0,8,17
2,3,14,0,226.0,0,18,23
5,6,15,1,1608.0,1,14,23
5,7,9,1,746.0,0,19,10
2,7,13,1,420.0,0,6,23
2,7,20,1,737.0,0,5,5
2,6,14,1,2615.0,1,3,23
2,3,10,0,255.0,0,18,25
4,2,11,0,228.0,0,13,27
2,1,6,0,588.0,0,17,23
4,1,7,0,1442.0,0,18,23
5,3,11,0,784.0,0,17,23
5,7,6,1,88.0,0,17,23
4,7,17,1,152.0,0,7,0
4,3,11,0,650.0,1,3,20
4,7,10,1,918.0,0,3,8
2,5,7,1,405.0,0,18,23
2,5,12,1,1126.0,1,3,8
4,5,13,1,227.0,0,9,8
7,3,17,0,674.0,0,18,23
5,7,10,1,848.0,0,9,8
2,3,13,0,73.0,1,17,23
4,3,18,0,446.0,1,18,23
5,5,15,1,1069.0,0,18,15
5,4,10,0,553.0,0,17,21
7,7,17,1,293.0,1,18,23
4,5,12,1,984.0,0,17,13
4,5,12,1,825.0,0,9,23
2,3,17,0,645.0,0,16,10
2,3,8,0,667.0,0,19,23
4,5,9,1,651.0,0,18,7
7,2,14,0,216.0,0,12,23
7,2,13,0,564.0,0,5,23
4,1,20,0,1237.0,1,14,11
7,7,8,1,594.0,0,3,20
5,7,8,1,651.0,0,17,28
